"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Percentage","Flag Codes","Flags"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","HUN","Hungary","2020","2020",4.3,"D","Difference in methodology"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","ISL","Iceland","2010","2010",12509,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","ISL","Iceland","2011","2011",13445,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","ISL","Iceland","2012","2012",13884,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","ISL","Iceland","2013","2013",12022,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","ISL","Iceland","2014","2014",13179,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","ISL","Iceland","2015","2015",11931,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","ISL","Iceland","2016","2016",13007,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","ISL","Iceland","2017","2017",12448,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","ISL","Iceland","2018","2018",13381,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","ISL","Iceland","2019","2019",13583,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","ISL","Iceland","2020","2020",12711,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","ISL","Iceland","2010","2010",39.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","ISL","Iceland","2011","2011",42.1,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","ISL","Iceland","2012","2012",43.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","ISL","Iceland","2013","2013",37.1,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","ISL","Iceland","2014","2014",40.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","ISL","Iceland","2015","2015",36.1,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","ISL","Iceland","2016","2016",38.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","ISL","Iceland","2017","2017",36.2,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","ISL","Iceland","2018","2018",37.9,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","ISL","Iceland","2019","2019",37.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","ISL","Iceland","2020","2020",34.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","ISL","Iceland","2010","2010",3127.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","ISL","Iceland","2011","2011",4481.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","ISL","Iceland","2012","2012",4628,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","ISL","Iceland","2013","2013",4007.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","ISL","Iceland","2014","2014",4393,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","ISL","Iceland","2015","2015",3977,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","ISL","Iceland","2016","2016",4335.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","ISL","Iceland","2017","2017",4149.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","ISL","Iceland","2018","2018",4460.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","ISL","Iceland","2019","2019",4527.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","ISL","Iceland","2020","2020",4237,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","KOR","Korea","2010","2010",870796,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","KOR","Korea","2011","2011",1105109,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","KOR","Korea","2012","2012",1163270,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","KOR","Korea","2013","2013",1264708,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","KOR","Korea","2014","2014",1441410,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","KOR","Korea","2015","2015",1515275,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","KOR","Korea","2016","2016",1654104,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","KOR","Korea","2017","2017",1780767,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","KOR","Korea","2018","2018",2405021,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","KOR","Korea","2019","2019",3567728,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","KOR","Korea","2020","2020",3461019,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","KOR","Korea","2010","2010",17.6,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","KOR","Korea","2011","2011",22.1,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","KOR","Korea","2012","2012",23.2,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","KOR","Korea","2013","2013",25.1,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","KOR","Korea","2014","2014",28.4,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","KOR","Korea","2015","2015",29.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","KOR","Korea","2016","2016",32.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","KOR","Korea","2017","2017",34.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","KOR","Korea","2018","2018",46.6,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","KOR","Korea","2019","2019",68.9,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","KOR","Korea","2020","2020",66.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","KOR","Korea","2010","2010",1069.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","KOR","Korea","2011","2011",1268.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","KOR","Korea","2012","2012",1198,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","KOR","Korea","2013","2013",1229.1,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","KOR","Korea","2014","2014",1330.9,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","KOR","Korea","2015","2015",1349.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","KOR","Korea","2016","2016",1383,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","KOR","Korea","2017","2017",1408.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","KOR","Korea","2018","2018",1830.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","KOR","Korea","2019","2019",2555.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","KOR","Korea","2020","2020",2321.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","LUX","Luxembourg","2010","2010",38415,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","LUX","Luxembourg","2011","2011",39772,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","LUX","Luxembourg","2012","2012",39572,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","LUX","Luxembourg","2013","2013",41354,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","LUX","Luxembourg","2014","2014",41976,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","LUX","Luxembourg","2015","2015",42450,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","LUX","Luxembourg","2016","2016",44142,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","LUX","Luxembourg","2017","2017",43620,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","LUX","Luxembourg","2018","2018",45565,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","LUX","Luxembourg","2019","2019",50444,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","LUX","Luxembourg","2020","2020",52458,"P","Provisional value"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2010","2010",81.2,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2011","2011",82.5,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2012","2012",80.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2013","2013",82.4,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2014","2014",82.2,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2015","2015",81.9,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2016","2016",83.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2017","2017",81.4,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2018","2018",83.5,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2019","2019",90.6,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2020","2020",92.5,"P","Provisional value"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","LUX","Luxembourg","2010","2010",5487.9,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","LUX","Luxembourg","2011","2011",5681.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","LUX","Luxembourg","2012","2012",5653.1,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","LUX","Luxembourg","2013","2013",5907.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","LUX","Luxembourg","2014","2014",5996.6,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","LUX","Luxembourg","2015","2015",6064.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","LUX","Luxembourg","2016","2016",6306,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","LUX","Luxembourg","2017","2017",6231.4,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","LUX","Luxembourg","2018","2018",6509.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","LUX","Luxembourg","2019","2019",5604.9,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","LUX","Luxembourg","2020","2020",4768.9,"P","Provisional value"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","NLD","Netherlands","2010","2010",778008,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","NLD","Netherlands","2011","2011",784006,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","NLD","Netherlands","2014","2014",842751,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","NLD","Netherlands","2015","2015",843425,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","NLD","Netherlands","2016","2016",799600,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","NLD","Netherlands","2017","2017",834080,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","NLD","Netherlands","2018","2018",860881,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","NLD","Netherlands","2019","2019",956697,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","NLD","Netherlands","2020","2020",952611,"P","Provisional value"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2010","2010",46.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2011","2011",47,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2014","2014",50,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2015","2015",49.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2016","2016",47,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2017","2017",48.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2018","2018",50,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2019","2019",55.2,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","NLD","Netherlands","2020","2020",54.6,"P","Provisional value"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","NLD","Netherlands","2010","2010",4052.1,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","NLD","Netherlands","2011","2011",3900.5,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","NLD","Netherlands","2014","2014",4172,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","NLD","Netherlands","2015","2015",4303.2,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","NLD","Netherlands","2016","2016",3958.4,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","NLD","Netherlands","2017","2017",4048.9,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","NLD","Netherlands","2018","2018",4080,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","NLD","Netherlands","2019","2019",4408.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","NLD","Netherlands","2020","2020",4557.9,"P","Provisional value"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","NZL","New Zealand","2010","2010",15559,"D","Difference in methodology"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","NZL","New Zealand","2011","2011",16864,"D","Difference in methodology"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","NZL","New Zealand","2012","2012",18214,"D","Difference in methodology"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","NZL","New Zealand","2013","2013",19367,"D","Difference in methodology"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","NZL","New Zealand","2010","2010",3.6,"D","Difference in methodology"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","NZL","New Zealand","2011","2011",3.8,"D","Difference in methodology"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","NZL","New Zealand","2012","2012",4.1,"D","Difference in methodology"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","NZL","New Zealand","2013","2013",4.4,"D","Difference in methodology"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","POL","Poland","2019","2019",879960,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","POL","Poland","2020","2020",712892,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","POL","Poland","2019","2019",23.2,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","POL","Poland","2020","2020",18.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","POL","Poland","2019","2019",3928.4,"B","Break"
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","POL","Poland","2020","2020",3033.6,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","PRT","Portugal","2010","2010",237094,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","PRT","Portugal","2011","2011",270453,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","PRT","Portugal","2012","2012",280451,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","PRT","Portugal","2013","2013",310457,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","PRT","Portugal","2014","2014",348778,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","PRT","Portugal","2015","2015",376295,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","PRT","Portugal","2016","2016",400528,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","PRT","Portugal","2017","2017",451142,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","PRT","Portugal","2018","2018",495337,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","PRT","Portugal","2019","2019",581096,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","PRT","Portugal","2020","2020",525740,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","PRT","Portugal","2010","2010",22.4,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","PRT","Portugal","2011","2011",25.6,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","PRT","Portugal","2012","2012",26.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","PRT","Portugal","2013","2013",29.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","PRT","Portugal","2014","2014",33.5,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","PRT","Portugal","2015","2015",36.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","PRT","Portugal","2016","2016",38.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","PRT","Portugal","2017","2017",43.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","PRT","Portugal","2018","2018",48.2,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","PRT","Portugal","2019","2019",56.5,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","PRT","Portugal","2020","2020",51.1,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","PRT","Portugal","2010","2010",4018.5,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","PRT","Portugal","2011","2011",4225.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","PRT","Portugal","2012","2012",4185.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","PRT","Portugal","2013","2013",4565.5,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","PRT","Portugal","2014","2014",4713.2,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","PRT","Portugal","2015","2015",5017.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","PRT","Portugal","2016","2016",4944.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","PRT","Portugal","2017","2017",5307.6,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","PRT","Portugal","2018","2018",5269.5,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","PRT","Portugal","2019","2019",5641.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","PRT","Portugal","2020","2020",4913.5,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","SVK","Slovak Republic","2010","2010",41826,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","SVK","Slovak Republic","2011","2011",48643,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","SVK","Slovak Republic","2012","2012",55612,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","SVK","Slovak Republic","2013","2013",66427,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","SVK","Slovak Republic","2014","2014",64667,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","SVK","Slovak Republic","2015","2015",69172,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","SVK","Slovak Republic","2016","2016",85451,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","SVK","Slovak Republic","2017","2017",89198,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","SVK","Slovak Republic","2018","2018",91526,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","SVK","Slovak Republic","2019","2019",91938,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","NOMBRENB","Number","SVK","Slovak Republic","2020","2020",86494,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2010","2010",7.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2011","2011",9,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2012","2012",10.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2013","2013",12.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2014","2014",11.9,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2015","2015",12.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2016","2016",15.7,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2017","2017",16.4,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2018","2018",16.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2019","2019",16.9,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2020","2020",15.8,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","SVK","Slovak Republic","2010","2010",2091.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","SVK","Slovak Republic","2011","2011",2432.2,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","SVK","Slovak Republic","2012","2012",2926.9,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","SVK","Slovak Republic","2013","2013",3496.2,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","SVK","Slovak Republic","2014","2014",3803.9,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","SVK","Slovak Republic","2015","2015",3640.6,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","SVK","Slovak Republic","2016","2016",4747.3,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","SVK","Slovak Republic","2017","2017",4459.9,,
"DGTSMRHO","Magnetic Resonance Imaging exams, in hospitals","PERMACNB","Per scanner","SVK","Slovak Republic","2018","2018",4817.2,,
