"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Percentage","Flag Codes","Flags"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVK","Slovak Republic","2011","2011",99,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVK","Slovak Republic","2012","2012",98.7,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVK","Slovak Republic","2013","2013",97.9,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVK","Slovak Republic","2014","2014",96.8,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVK","Slovak Republic","2015","2015",96,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVK","Slovak Republic","2016","2016",96.4,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVK","Slovak Republic","2017","2017",96.4,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVK","Slovak Republic","2018","2018",96.5,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVK","Slovak Republic","2019","2019",96.7,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVK","Slovak Republic","2020","2020",97,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVK","Slovak Republic","2021","2021",97,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ESP","Spain","2010","2010",96.6,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ESP","Spain","2011","2011",97,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ESP","Spain","2012","2012",96.7,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ESP","Spain","2013","2013",95.6,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ESP","Spain","2014","2014",96.6,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ESP","Spain","2015","2015",96.6,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ESP","Spain","2016","2016",97.1,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ESP","Spain","2017","2017",94.8,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ESP","Spain","2018","2018",93.4,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ESP","Spain","2019","2019",95.6,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ESP","Spain","2020","2020",94.8,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ESP","Spain","2021","2021",90.8,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SWE","Sweden","2010","2010",98,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SWE","Sweden","2011","2011",98,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SWE","Sweden","2012","2012",98,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SWE","Sweden","2013","2013",98,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SWE","Sweden","2014","2014",97,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SWE","Sweden","2015","2015",98,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SWE","Sweden","2016","2016",98,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SWE","Sweden","2017","2017",97,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SWE","Sweden","2018","2018",97,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SWE","Sweden","2019","2019",98,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SWE","Sweden","2020","2020",97,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHE","Switzerland","2010","2010",95,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHE","Switzerland","2011","2011",96,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHE","Switzerland","2012","2012",96,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHE","Switzerland","2013","2013",96,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHE","Switzerland","2014","2014",95,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHE","Switzerland","2015","2015",96,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHE","Switzerland","2016","2016",95.9,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHE","Switzerland","2017","2017",96.5,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHE","Switzerland","2018","2018",95.9,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHE","Switzerland","2019","2019",96.2,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHE","Switzerland","2020","2020",96.5,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","TUR","Türkiye","2010","2010",97,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","TUR","Türkiye","2011","2011",97,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","TUR","Türkiye","2012","2012",97,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","TUR","Türkiye","2013","2013",98,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","TUR","Türkiye","2014","2014",96,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","TUR","Türkiye","2015","2015",97,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","TUR","Türkiye","2016","2016",98,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","TUR","Türkiye","2017","2017",96,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","TUR","Türkiye","2018","2018",98,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","TUR","Türkiye","2019","2019",98.7,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","TUR","Türkiye","2020","2020",98.4,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","TUR","Türkiye","2021","2021",95.5,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","GBR","United Kingdom","2010","2010",94,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","GBR","United Kingdom","2011","2011",95,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","GBR","United Kingdom","2012","2012",95,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","GBR","United Kingdom","2013","2013",95,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","GBR","United Kingdom","2014","2014",95,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","GBR","United Kingdom","2015","2015",95,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","GBR","United Kingdom","2016","2016",94,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","GBR","United Kingdom","2017","2017",94,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","GBR","United Kingdom","2018","2018",94,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","GBR","United Kingdom","2019","2019",93,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","GBR","United Kingdom","2020","2020",93,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","GBR","United Kingdom","2021","2021",92.6,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","USA","United States","2010","2010",95,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","USA","United States","2011","2011",96,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","USA","United States","2012","2012",94,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","USA","United States","2013","2013",94,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","USA","United States","2014","2014",95,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","USA","United States","2015","2015",95,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","USA","United States","2016","2016",95,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","USA","United States","2017","2017",94,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","USA","United States","2018","2018",94,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","USA","United States","2019","2019",94,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","USA","United States","2020","2020",93,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","BRA","Brazil","2010","2010",99,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","BRA","Brazil","2011","2011",100,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","BRA","Brazil","2012","2012",95,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","BRA","Brazil","2013","2013",97,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","BRA","Brazil","2014","2014",93,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","BRA","Brazil","2015","2015",96,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","BRA","Brazil","2016","2016",89.3,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","BRA","Brazil","2017","2017",88.7,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","BRA","Brazil","2018","2018",87,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","BRA","Brazil","2019","2019",70,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","BRA","Brazil","2020","2020",77.1,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHL","Chile","2010","2010",92.4,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHL","Chile","2011","2011",93.7,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHL","Chile","2012","2012",89.9,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHL","Chile","2013","2013",89.6,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHL","Chile","2014","2014",94.7,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHL","Chile","2015","2015",96,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHL","Chile","2016","2016",94.8,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHL","Chile","2017","2017",93,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHL","Chile","2018","2018",95,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHL","Chile","2019","2019",96,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHL","Chile","2020","2020",92.7,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHN","China (People's Republic of)","2010","2010",99,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHN","China (People's Republic of)","2011","2011",99.6,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHN","China (People's Republic of)","2012","2012",99,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHN","China (People's Republic of)","2013","2013",99.7,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHN","China (People's Republic of)","2014","2014",99,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHN","China (People's Republic of)","2015","2015",99.7,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHN","China (People's Republic of)","2016","2016",99.6,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHN","China (People's Republic of)","2017","2017",99.6,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHN","China (People's Republic of)","2018","2018",99.1,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHN","China (People's Republic of)","2019","2019",99.1,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHN","China (People's Republic of)","2020","2020",99.4,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","CHN","China (People's Republic of)","2021","2021",99.4,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","EST","Estonia","2010","2010",93.7,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","EST","Estonia","2011","2011",93.4,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","EST","Estonia","2012","2012",94.2,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","EST","Estonia","2013","2013",93.6,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","EST","Estonia","2014","2014",93.3,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","EST","Estonia","2015","2015",93.2,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","EST","Estonia","2016","2016",93.2,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","EST","Estonia","2017","2017",92.8,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","EST","Estonia","2018","2018",91.9,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","EST","Estonia","2019","2019",91.4,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","EST","Estonia","2020","2020",91,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","EST","Estonia","2021","2021",89.5,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IND","India","2010","2010",79,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IND","India","2011","2011",82,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IND","India","2012","2012",82,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IND","India","2013","2013",83,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IND","India","2014","2014",85,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IND","India","2015","2015",87,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IND","India","2016","2016",88,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IND","India","2017","2017",89,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IND","India","2018","2018",90,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IND","India","2019","2019",90.6,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IND","India","2020","2020",85.2,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IND","India","2021","2021",85.3,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IDN","Indonesia","2010","2010",95,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IDN","Indonesia","2011","2011",95,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IDN","Indonesia","2012","2012",100,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IDN","Indonesia","2013","2013",99,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IDN","Indonesia","2014","2014",92.1,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IDN","Indonesia","2015","2015",93.1,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IDN","Indonesia","2016","2016",93.3,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IDN","Indonesia","2017","2017",93.5,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IDN","Indonesia","2018","2018",92.6,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IDN","Indonesia","2019","2019",96.5,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IDN","Indonesia","2020","2020",87,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","IDN","Indonesia","2021","2021",80,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ISR","Israel","2010","2010",95,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ISR","Israel","2011","2011",94,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ISR","Israel","2012","2012",94,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ISR","Israel","2013","2013",96,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ISR","Israel","2014","2014",95,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ISR","Israel","2015","2015",95,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ISR","Israel","2016","2016",94,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ISR","Israel","2017","2017",98,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ISR","Israel","2018","2018",97.6,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ISR","Israel","2019","2019",98,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ISR","Israel","2020","2020",97.7,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","RUS","Russia","2010","2010",97,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","RUS","Russia","2011","2011",97.2,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","RUS","Russia","2012","2012",97.3,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","RUS","Russia","2013","2013",97.3,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","RUS","Russia","2014","2014",96.5,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","RUS","Russia","2015","2015",97,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","RUS","Russia","2016","2016",97,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","RUS","Russia","2017","2017",97,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","RUS","Russia","2018","2018",96.9,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","RUS","Russia","2019","2019",96.9,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","RUS","Russia","2020","2020",96.5,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","RUS","Russia","2021","2021",96.7,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVN","Slovenia","2010","2010",96,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVN","Slovenia","2011","2011",96,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVN","Slovenia","2012","2012",96,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVN","Slovenia","2013","2013",95,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVN","Slovenia","2014","2014",95,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVN","Slovenia","2015","2015",95,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVN","Slovenia","2016","2016",94.1,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVN","Slovenia","2017","2017",94,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVN","Slovenia","2018","2018",93,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVN","Slovenia","2019","2019",95,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","SVN","Slovenia","2020","2020",95,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ZAF","South Africa","2010","2010",77,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ZAF","South Africa","2011","2011",75,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ZAF","South Africa","2012","2012",71,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ZAF","South Africa","2013","2013",81,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ZAF","South Africa","2014","2014",85,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ZAF","South Africa","2015","2015",85,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ZAF","South Africa","2016","2016",85,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ZAF","South Africa","2017","2017",84,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ZAF","South Africa","2018","2018",82,"E","Estimated value"
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ZAF","South Africa","2019","2019",85,,
"ACATIMMU","Immunisation: Diphtheria, Tetanus, Pertussis","ENFANTTX","% of children immunised","ZAF","South Africa","2020","2020",83.8,,
